run_id,agent_id,timestamp,task_category,user_query,query_length_tokens,prompt_complexity_score,domain,planner_type,model_name,memory_enabled,memory_tokens_used,tool_count_available,selected_tools,reasoning_steps,tool_calls_made,latency_seconds,input_tokens,output_tokens,total_tokens,estimated_cost_usd,retrieval_hits,retrieval_quality_score,context_relevance_score,hallucination_risk_score,final_success,failure_type,failure_reason,answer_quality_score,user_satisfaction_score
run_0037011,agent_038,2026-01-16 15:49:12,research_qa,What does the latest tech_support research say about this question?,37,4,tech_support,Reflexion,qwen2.5-7b,True,148,11,chart_gen;file_reader;crm_lookup;api_call,5,6,0.72,497,93,590,0.000118,0.0,,0.4382,0.4784,True,Success,resolved on first attempt,0.3761,3.0
run_0037012,agent_045,2026-03-05 22:19:40,customer_support,Help resolve this ecommerce customer issue end to end,75,6,ecommerce,Plan-and-Execute,gemini-flash,False,0,28,vector_search;file_reader;code_exec;calculator,5,5,1.55,556,115,671,7.6e-05,1.0,0.2567,0.3096,0.723,True,Success,goal satisfied,0.2597,3.0
run_0037013,agent_019,2026-01-20 10:53:31,research_qa,What does the latest tech_support research say about this question?,23,3,tech_support,Single-shot,gpt-4o,False,0,7,crm_lookup,6,4,0.86,326,71,397,0.001525,0.0,,0.591,0.4425,True,Success,completed within budget,0.4633,3.0
run_0037014,agent_016,2026-01-30 04:06:48,research_qa,What does the latest tech_support research say about this question?,56,3,tech_support,ReAct,gpt-4o,True,489,38,sql_query;crm_lookup;email_send,4,3,0.67,1626,124,1750,0.005305,5.0,0.8154,0.8226,0.1427,True,Success,resolved on first attempt,0.6007,4.0
run_0037015,agent_019,2026-03-17 03:11:31,research_qa,What does the latest finance research say about this question?,79,6,finance,ReAct,claude-sonnet,True,417,13,sql_query,7,6,0.94,864,92,956,0.003972,0.0,,0.4382,0.5125,True,Success,completed within budget,0.4414,4.0
run_0037016,agent_034,2026-01-16 20:23:08,summarization,Summarize these finance documents into a short brief,134,6,finance,Tree-of-Thought,llama-3.3-70b,True,115,27,api_call;sql_query;web_search;calendar,5,1,1.15,571,97,668,0.000414,0.0,,0.3166,0.6942,True,Success,resolved on first attempt,0.5333,4.0
run_0037017,agent_026,2026-03-25 07:57:26,customer_support,Help resolve this general customer issue end to end,31,8,general,Plan-and-Execute,gpt-4o-mini,True,374,23,email_send;code_exec;rag_retrieve;crm_lookup,6,3,1.35,1720,81,1801,0.000307,5.0,0.478,0.5669,0.6861,True,Success,goal satisfied,0.3862,3.0
run_0037018,agent_039,2026-03-07 14:53:33,multi_step_workflow,Run the full tech_support workflow across the connected tools,32,6,tech_support,ReAct,gemini-flash,True,166,10,crm_lookup;file_reader;api_call;sql_query;code_exec,12,6,2.89,1553,116,1669,0.000151,6.0,0.6007,0.5075,0.5671,False,Planning Error,looped without making progress,0.4482,3.0
run_0037019,agent_043,2026-03-26 12:15:24,research_qa,What does the latest travel research say about this question?,21,4,travel,Plan-and-Execute,llama-3.3-70b,False,0,35,code_exec;rag_retrieve;calculator;api_call,4,5,1.02,930,115,1045,0.00064,3.0,0.5241,0.3473,0.525,True,Success,goal satisfied,0.2856,3.0
run_0037020,agent_012,2026-01-06 09:41:55,summarization,Summarize these travel documents into a short brief,143,9,travel,Single-shot,claude-sonnet,False,0,14,rag_retrieve;code_exec;crm_lookup;api_call;chart_gen;calculator,9,8,1.52,1056,136,1192,0.005208,3.0,0.604,0.6266,0.7324,True,Success,completed within budget,0.4478,3.0
run_0037021,agent_047,2026-01-04 05:28:00,multi_step_workflow,Run the full tech_support workflow across the connected tools,27,6,tech_support,Reflexion,llama-3.3-70b,True,76,15,chart_gen;calculator;email_send;calendar,7,4,1.14,1653,81,1734,0.001039,6.0,0.5301,0.645,0.8118,True,Success,goal satisfied,0.5093,3.0
run_0037022,agent_005,2026-03-04 04:21:55,code_generation,Write and debug a legal script for this task,31,6,legal,ReAct,gpt-4o-mini,True,1160,3,code_exec;file_reader;crm_lookup,3,0,1.39,1526,47,1573,0.000257,0.0,,,0.4907,True,Success,resolved on first attempt,0.5497,4.0
run_0037023,agent_044,2026-03-21 11:10:51,research_qa,What does the latest general research say about this question?,100,2,general,Single-shot,claude-sonnet,False,0,14,file_reader;calculator;sql_query,3,1,1.09,394,47,441,0.001887,0.0,,0.4741,0.4059,False,Tool Failure,tool schema mismatch on arguments,0.1754,2.0
run_0037024,agent_034,2026-01-06 17:49:20,multi_step_workflow,Run the full tech_support workflow across the connected tools,39,2,tech_support,ReAct,gemini-flash,False,0,20,rag_retrieve;code_exec,4,7,2.7,1048,34,1082,8.9e-05,4.0,0.7988,0.8426,,True,Success,goal satisfied,0.541,3.0
run_0037025,agent_010,2026-01-05 23:40:44,planning,Draft a step-by-step plan for this general objective,103,4,general,Plan-and-Execute,gemini-flash,False,0,22,calendar;email_send;vector_search,8,5,1.38,1170,81,1251,0.000112,4.0,0.5736,0.5674,0.3651,True,Success,completed within budget,0.4331,3.0
run_0037026,agent_007,2026-02-05 11:26:52,planning,Draft a step-by-step plan for this travel objective,73,5,travel,Single-shot,claude-sonnet,True,205,12,email_send;crm_lookup;file_reader;calculator;sql_query,6,2,1.77,556,77,633,0.002823,0.0,,0.28,0.474,True,Success,goal satisfied,0.6055,4.0
run_0037027,agent_045,2026-01-22 10:57:01,extraction,Extract the structured fields from these travel records,113,7,travel,ReAct,gpt-4o,True,465,34,code_exec;email_send;crm_lookup;calculator;web_search;sql_query;chart_gen;file_reader,7,3,0.73,925,73,998,0.003042,0.0,,0.5244,0.6432,False,Hallucination,asserted an unsupported fact,0.3455,
run_0037028,agent_020,2026-02-24 10:13:56,customer_support,Help resolve this finance customer issue end to end,51,3,finance,Single-shot,gpt-4o-mini,True,304,20,calculator;api_call,5,4,0.91,631,57,688,0.000129,0.0,,0.6567,0.4388,True,Success,goal satisfied,0.5106,4.0
run_0037029,agent_033,2026-01-22 04:17:56,data_analysis,Analyze the tech_support data and summarize the main trends,36,2,tech_support,Plan-and-Execute,llama-3.3-70b,False,0,12,email_send,4,2,0.94,338,63,401,0.000249,0.0,,0.3486,0.4044,True,Success,goal satisfied,0.3837,4.0
run_0037030,agent_015,2026-02-21 08:11:39,multi_step_workflow,Run the full tech_support workflow across the connected tools,64,4,tech_support,ReAct,qwen2.5-7b,True,191,35,web_search;vector_search;rag_retrieve,8,10,1.33,1735,42,1777,0.000355,6.0,0.3748,0.5748,0.4804,True,Success,completed within budget,0.4225,3.0
run_0037031,agent_036,2026-03-18 20:35:59,multi_step_workflow,Run the full general workflow across the connected tools,29,2,general,Single-shot,gpt-4o-mini,True,52,14,sql_query;chart_gen,6,6,0.8,389,52,441,9e-05,0.0,,0.5571,0.3461,True,Success,goal satisfied,0.4179,3.0
run_0037032,agent_016,2026-03-07 01:59:49,data_analysis,Analyze the ecommerce data and summarize the main trends,33,7,ecommerce,Single-shot,claude-sonnet,False,0,39,file_reader;code_exec;api_call,7,4,1.05,331,337,668,0.006048,0.0,,0.6583,0.6098,True,Success,completed within budget,0.7079,4.0
run_0037033,agent_037,2026-01-22 02:23:28,code_generation,Write and debug a travel script for this task,77,4,travel,Single-shot,llama-3.3-70b,True,36,5,calculator,7,9,1.79,425,124,549,0.000349,0.0,,0.6245,0.3587,True,Success,goal satisfied,0.4478,3.0
run_0037034,agent_026,2026-02-12 02:48:29,code_generation,Write and debug a general script for this task,48,3,general,ReAct,qwen2.5-7b,False,0,34,,7,0,2.12,347,86,433,8.7e-05,0.0,,0.5045,0.4663,True,Success,goal satisfied,0.4013,3.0
run_0037035,agent_039,2026-02-15 17:55:13,planning,Draft a step-by-step plan for this tech_support objective,48,2,tech_support,Single-shot,qwen2.5-7b,True,485,33,web_search;file_reader,3,0,1.66,895,72,967,0.000193,0.0,,0.5593,0.2817,True,Success,completed within budget,0.5513,3.0
run_0037036,agent_005,2026-03-07 02:09:56,extraction,Extract the structured fields from these tech_support records,160,8,tech_support,Single-shot,gpt-4o,True,130,21,sql_query;code_exec;web_search;chart_gen,8,4,1.76,632,129,761,0.00287,0.0,,0.4606,0.6591,False,Planning Error,produced an invalid plan step,0.2903,2.0
run_0037037,agent_032,2026-03-15 04:39:23,code_generation,Write and debug a tech_support script for this task,64,3,tech_support,Plan-and-Execute,llama-3.3-70b,False,0,33,web_search,4,3,0.69,373,50,423,0.00026,0.0,,0.598,0.4496,True,Success,resolved on first attempt,0.3925,3.0
run_0037038,agent_026,2026-02-16 08:52:00,customer_support,Help resolve this education customer issue end to end,46,5,education,ReAct,qwen2.5-7b,True,137,23,calendar;code_exec;api_call,5,3,1.07,507,30,537,0.000107,0.0,,0.6303,0.3678,True,Success,goal satisfied,0.8222,5.0
run_0037039,agent_042,2026-03-15 18:43:01,planning,Draft a step-by-step plan for this healthcare objective,23,3,healthcare,Reflexion,gpt-4o,False,0,34,api_call;calendar,5,5,0.97,322,75,397,0.001555,0.0,,0.6587,0.4475,True,Success,goal satisfied,0.5183,4.0
run_0037040,agent_050,2026-01-27 18:05:14,multi_step_workflow,Run the full legal workflow across the connected tools,32,5,legal,Plan-and-Execute,gpt-4o,False,0,23,calendar;sql_query;file_reader;calculator;chart_gen,4,3,0.83,331,29,360,0.001118,0.0,,0.5714,0.5867,True,Success,completed within budget,0.6123,4.0
run_0037041,agent_007,2026-03-03 14:38:05,code_generation,Write and debug a tech_support script for this task,37,7,tech_support,Plan-and-Execute,gemini-flash,False,0,25,vector_search;chart_gen;crm_lookup,5,1,0.85,922,69,991,9e-05,3.0,0.4496,0.3508,0.7089,False,Hallucination,asserted an unsupported fact,0.1721,2.0
run_0037042,agent_012,2026-02-14 13:53:36,code_generation,Write and debug a general script for this task,79,3,general,Plan-and-Execute,llama-3.3-70b,True,101,34,email_send,5,3,1.37,499,27,526,0.000316,0.0,,0.4213,0.2094,True,Success,goal satisfied,0.5606,3.0
run_0037043,agent_044,2026-01-16 05:27:42,planning,Draft a step-by-step plan for this legal objective,36,4,legal,Reflexion,claude-sonnet,True,115,22,file_reader;web_search,3,0,1.25,455,56,511,0.002205,0.0,,0.5207,0.3943,True,Success,resolved on first attempt,0.2491,3.0
run_0037044,agent_022,2026-02-14 03:52:59,customer_support,Help resolve this ecommerce customer issue end to end,57,1,ecommerce,Tree-of-Thought,claude-sonnet,True,249,34,file_reader;crm_lookup,3,2,0.64,606,85,691,0.003093,0.0,,0.5429,0.3907,True,Success,completed within budget,0.625,4.0
run_0037045,agent_013,2026-03-04 03:05:00,code_generation,Write and debug a healthcare script for this task,92,8,healthcare,ReAct,gemini-flash,False,0,25,sql_query,8,3,1.09,550,127,677,7.9e-05,1.0,0.5322,0.513,0.5961,True,Success,goal satisfied,0.2958,2.0
run_0037046,agent_038,2026-02-05 20:20:31,data_analysis,Analyze the healthcare data and summarize the main trends,156,4,healthcare,Plan-and-Execute,claude-sonnet,False,0,25,crm_lookup;api_call;calculator,3,0,1.47,1791,73,1864,0.006468,7.0,0.9466,1.0,0.348,True,Success,completed within budget,0.7789,4.0
run_0037047,agent_033,2026-02-08 16:18:01,planning,Draft a step-by-step plan for this ecommerce objective,57,9,ecommerce,ReAct,gpt-4o-mini,False,0,16,web_search;calendar;crm_lookup;rag_retrieve;file_reader,11,7,3.64,1059,102,1161,0.00022,4.0,0.3958,0.5427,0.9136,False,Planning Error,produced an invalid plan step,0.0106,2.0
run_0037048,agent_005,2026-02-04 15:10:56,summarization,Summarize these education documents into a short brief,65,3,education,Reflexion,qwen2.5-7b,True,621,38,code_exec;sql_query;web_search;email_send;vector_search,5,6,0.99,2831,154,2985,0.000597,9.0,0.577,0.5674,0.3152,True,Success,goal satisfied,0.5195,4.0
run_0037049,agent_039,2026-03-14 14:24:02,multi_step_workflow,Run the full general workflow across the connected tools,137,6,general,ReAct,qwen2.5-7b,True,152,39,calculator;email_send;code_exec;web_search,13,10,1.29,600,32,632,0.000126,0.0,,0.4601,0.5554,False,Hallucination,cited a source that does not exist,0.3833,2.0
run_0037050,agent_032,2026-01-20 19:57:42,summarization,Summarize these general documents into a short brief,29,2,general,Single-shot,gpt-4o-mini,False,0,33,calendar;file_reader,6,4,1.59,330,77,407,9.6e-05,0.0,,0.505,0.321,True,Success,resolved on first attempt,0.6195,4.0
run_0037051,agent_024,2026-02-28 20:50:37,planning,Draft a step-by-step plan for this healthcare objective,39,5,healthcare,ReAct,gemini-flash,True,322,15,web_search;vector_search;calendar;api_call,7,6,2.07,2265,91,2356,0.000197,9.0,0.6709,0.8076,0.3527,True,Success,completed within budget,0.932,5.0
run_0037052,agent_043,2026-01-05 10:41:52,research_qa,What does the latest ecommerce research say about this question?,44,1,ecommerce,Tree-of-Thought,gpt-4o,True,249,36,web_search,1,1,0.66,623,61,684,0.002167,0.0,,0.4327,0.3037,True,Success,completed within budget,0.5182,4.0
run_0037053,agent_044,2026-03-04 02:52:20,extraction,Extract the structured fields from these ecommerce records,20,8,ecommerce,Single-shot,llama-3.3-70b,True,866,29,crm_lookup;email_send;calculator;web_search,9,9,2.04,1593,53,1646,0.000982,3.0,0.7539,0.7095,0.4608,True,Success,resolved on first attempt,0.475,4.0
run_0037054,agent_045,2026-03-13 13:36:28,research_qa,What does the latest ecommerce research say about this question?,34,4,ecommerce,Reflexion,llama-3.3-70b,True,382,30,calendar;calculator,1,0,1.06,1538,47,1585,0.000945,4.0,0.5896,0.661,0.3711,False,Context Overflow,prompt exceeded the model context window,0.3161,2.0
run_0037055,agent_047,2026-02-20 09:27:47,multi_step_workflow,Run the full general workflow across the connected tools,22,3,general,Single-shot,gpt-4o,True,75,32,code_exec;file_reader,5,4,1.7,2265,56,2321,0.006222,9.0,0.8133,0.758,0.2052,True,Success,completed within budget,0.5269,4.0
run_0037056,agent_014,2026-03-20 06:04:57,summarization,Summarize these general documents into a short brief,59,4,general,Plan-and-Execute,claude-sonnet,True,222,18,web_search;file_reader;code_exec,5,2,1.12,611,141,752,0.003948,0.0,,0.3085,0.4154,False,Hallucination,cited a source that does not exist,0.1526,1.0
run_0037057,agent_025,2026-01-23 21:37:33,data_analysis,Analyze the ecommerce data and summarize the main trends,95,2,ecommerce,Plan-and-Execute,gpt-4o,True,138,25,,4,0,0.52,1192,163,1355,0.00461,4.0,0.4221,0.387,0.4162,True,Success,resolved on first attempt,0.4452,3.0
run_0037058,agent_013,2026-01-19 11:41:49,research_qa,What does the latest healthcare research say about this question?,44,4,healthcare,Reflexion,gpt-4o-mini,True,95,6,file_reader,8,5,1.93,450,141,591,0.000152,0.0,,0.3634,0.408,True,Success,goal satisfied,0.5559,4.0
run_0037059,agent_035,2026-02-06 20:27:07,summarization,Summarize these finance documents into a short brief,35,5,finance,Plan-and-Execute,gpt-4o-mini,True,115,38,calculator;email_send,1,0,0.25,439,97,536,0.000124,0.0,,0.4728,,True,Success,goal satisfied,0.4817,3.0
run_0037060,agent_016,2026-03-23 06:56:24,planning,Draft a step-by-step plan for this finance objective,148,8,finance,Reflexion,llama-3.3-70b,False,0,17,calculator;email_send;code_exec;calendar;rag_retrieve;api_call;web_search,11,11,1.44,625,55,680,0.000412,1.0,0.1968,0.049,0.9193,False,Hallucination,cited a source that does not exist,0.0,1.0
run_0037061,agent_017,2026-03-16 16:45:19,research_qa,What does the latest tech_support research say about this question?,56,4,tech_support,ReAct,llama-3.3-70b,False,0,37,sql_query;web_search;chart_gen,8,4,1.78,1489,126,1615,0.000978,7.0,0.5061,0.5728,0.5402,True,Success,goal satisfied,0.3356,4.0
run_0037062,agent_017,2026-02-10 14:03:11,customer_support,Help resolve this ecommerce customer issue end to end,91,6,ecommerce,ReAct,gemini-flash,False,0,28,,5,0,1.36,386,46,432,4.3e-05,0.0,,0.3952,0.5798,True,Success,completed within budget,0.6991,4.0
run_0037063,agent_038,2026-03-08 08:40:49,research_qa,What does the latest general research say about this question?,28,3,general,Single-shot,llama-3.3-70b,True,382,34,,3,0,0.76,670,38,708,0.000425,0.0,,0.526,0.3308,True,Success,resolved on first attempt,0.4296,3.0
run_0037064,agent_016,2026-02-28 17:30:09,extraction,Extract the structured fields from these tech_support records,34,4,tech_support,Reflexion,llama-3.3-70b,True,276,10,rag_retrieve;crm_lookup;sql_query,6,4,1.83,2142,100,2242,0.001343,8.0,0.4981,0.5453,0.4595,False,Hallucination,asserted an unsupported fact,0.4265,3.0
run_0037065,agent_030,2026-01-26 00:27:47,research_qa,What does the latest legal research say about this question?,105,5,legal,Single-shot,gpt-4o,True,145,3,rag_retrieve;vector_search;chart_gen,10,9,3.26,1378,115,1493,0.004595,4.0,0.5268,0.4584,0.5977,True,Success,completed within budget,,4.0
run_0037066,agent_022,2026-02-13 06:11:15,data_analysis,Analyze the tech_support data and summarize the main trends,115,7,tech_support,Reflexion,claude-sonnet,True,413,7,code_exec;chart_gen;web_search;calendar,4,2,0.55,813,54,867,0.003249,0.0,,0.6038,,True,Success,completed within budget,0.4723,3.0
run_0037067,agent_007,2026-03-25 10:32:54,multi_step_workflow,Run the full finance workflow across the connected tools,33,7,finance,ReAct,llama-3.3-70b,True,363,27,crm_lookup;api_call;web_search,6,5,2.05,665,45,710,0.000428,0.0,,0.4761,0.5405,False,Timeout,run cancelled at the latency ceiling,0.3732,2.0
run_0037068,agent_017,2026-03-22 01:23:42,customer_support,Help resolve this education customer issue end to end,53,4,education,ReAct,gpt-4o-mini,True,262,4,calendar;rag_retrieve;crm_lookup;vector_search,2,2,0.88,2279,77,2356,0.000388,10.0,0.6496,,0.3652,False,Tool Failure,selected tool timed out mid-call,0.4017,3.0
run_0037069,agent_038,2026-02-19 04:00:09,research_qa,What does the latest finance research say about this question?,46,8,finance,ReAct,gemini-flash,False,0,33,sql_query;calendar;code_exec;web_search,13,4,1.85,346,70,416,4.7e-05,0.0,,0.5787,0.7246,False,Hallucination,asserted an unsupported fact,0.0,1.0
run_0037070,agent_024,2026-03-05 10:31:29,customer_support,Help resolve this healthcare customer issue end to end,39,2,healthcare,ReAct,llama-3.3-70b,False,0,15,vector_search,3,3,1.23,1477,102,1579,0.000952,7.0,0.6849,0.7818,0.3496,True,Success,resolved on first attempt,0.7151,5.0
run_0037071,agent_009,2026-03-18 07:23:06,extraction,Extract the structured fields from these travel records,59,4,travel,ReAct,llama-3.3-70b,True,70,10,calculator;crm_lookup,2,2,0.51,444,59,503,0.000309,0.0,,0.4537,0.3876,False,Context Overflow,memory plus retrieval overflowed the window,0.1605,1.0
